"행정구역코드","year","region","수도권여부","y","grade"
38090,2011,"거제시","비수도권",46.5,"B"
38090,2012,"거제시","비수도권",36.9,"D"
38090,2013,"거제시","비수도권",41.7,"C"
38090,2014,"거제시","비수도권",45.3,"B"
38090,2015,"거제시","비수도권",40.9,"C"
38090,2016,"거제시","비수도권",43.4,"C"
38090,2017,"거제시","비수도권",36.9,"D"
38090,2018,"거제시","비수도권",37.5,"D"
38090,2019,"거제시","비수도권",34,"D"
38090,2020,"거제시","비수도권",57.8,"A"
38090,2021,"거제시","비수도권",47.1,"B"
38390,2008,"거창군","비수도권",64.4,"A"
38390,2009,"거창군","비수도권",68.5,"A"
38390,2010,"거창군","비수도권",52.4,"B"
38390,2011,"거창군","비수도권",45.2,"B"
38390,2012,"거창군","비수도권",38.4,"D"
38390,2013,"거창군","비수도권",50,"B"
38390,2014,"거창군","비수도권",43.3,"C"
38390,2015,"거창군","비수도권",49.4,"B"
38390,2016,"거창군","비수도권",47.6,"B"
38390,2017,"거창군","비수도권",43.4,"C"
38390,2018,"거창군","비수도권",43.6,"C"
38390,2019,"거창군","비수도권",43.2,"C"
38390,2020,"거창군","비수도권",56.2,"A"
38390,2021,"거창군","비수도권",45,"B"
38340,2008,"고성군","비수도권",51.9,"B"
38340,2009,"고성군","비수도권",55.6,"A"
38340,2010,"고성군","비수도권",51.4,"B"
38340,2011,"고성군","비수도권",50.9,"B"
38340,2012,"고성군","비수도권",45.3,"B"
38340,2013,"고성군","비수도권",62.5,"A"
38340,2014,"고성군","비수도권",37.4,"D"
38340,2015,"고성군","비수도권",45.5,"B"
38340,2016,"고성군","비수도권",37.8,"D"
38340,2017,"고성군","비수도권",44.1,"C"
38340,2018,"고성군","비수도권",42.3,"C"
38340,2019,"고성군","비수도권",43.7,"C"
38340,2020,"고성군","비수도권",50.3,"B"
38340,2021,"고성군","비수도권",39.5,"D"
38070,2008,"김해시","비수도권",60.9,"A"
38070,2009,"김해시","비수도권",46.7,"B"
38070,2010,"김해시","비수도권",36.1,"D"
38070,2011,"김해시","비수도권",36,"D"
38070,2012,"김해시","비수도권",42.7,"C"
38070,2013,"김해시","비수도권",35.1,"D"
38070,2014,"김해시","비수도권",34.3,"D"
38070,2015,"김해시","비수도권",39.8,"D"
38070,2016,"김해시","비수도권",41.7,"C"
38070,2017,"김해시","비수도권",39,"D"
38070,2018,"김해시","비수도권",32.1,"D"
38070,2019,"김해시","비수도권",34.7,"D"
38070,2020,"김해시","비수도권",53.4,"B"
38070,2021,"김해시","비수도권",43.3,"C"
38350,2008,"남해군","비수도권",42.3,"C"
38350,2009,"남해군","비수도권",42.7,"C"
38350,2010,"남해군","비수도권",48.5,"B"
38350,2011,"남해군","비수도권",39.9,"D"
38350,2012,"남해군","비수도권",46.9,"B"
38350,2013,"남해군","비수도권",42.1,"C"
38350,2014,"남해군","비수도권",41,"C"
38350,2015,"남해군","비수도권",37.3,"D"
38350,2016,"남해군","비수도권",42.8,"C"
38350,2017,"남해군","비수도권",45.7,"B"
38350,2018,"남해군","비수도권",37.9,"D"
38350,2019,"남해군","비수도권",36.5,"D"
38350,2020,"남해군","비수도권",47.6,"B"
38350,2021,"남해군","비수도권",36.4,"D"
38110,2008,"창원시","비수도권",48.3,"B"
38110,2009,"창원시","비수도권",43.6,"C"
38110,2010,"창원시","비수도권",44.9,"C"
38110,2011,"창원시","비수도권",41,"C"
38110,2012,"창원시","비수도권",43.3,"C"
38110,2013,"창원시","비수도권",41,"C"
38110,2014,"창원시","비수도권",39.6,"D"
38110,2015,"창원시","비수도권",39.3,"D"
38110,2016,"창원시","비수도권",39.9,"D"
38110,2017,"창원시","비수도권",40.8,"C"
38110,2018,"창원시","비수도권",35.3,"D"
38110,2019,"창원시","비수도권",40.9,"C"
38110,2020,"창원시","비수도권",53.7,"B"
38110,2021,"창원시","비수도권",47.5,"B"
38080,2008,"밀양시","비수도권",47.7,"B"
38080,2009,"밀양시","비수도권",48.6,"B"
38080,2010,"밀양시","비수도권",54.9,"B"
38080,2011,"밀양시","비수도권",53.6,"B"
38080,2012,"밀양시","비수도권",43.8,"C"
38080,2013,"밀양시","비수도권",54,"B"
38080,2014,"밀양시","비수도권",44.2,"C"
38080,2015,"밀양시","비수도권",43.1,"C"
38080,2016,"밀양시","비수도권",37.4,"D"
38080,2017,"밀양시","비수도권",41.8,"C"
38080,2018,"밀양시","비수도권",37.9,"D"
38080,2019,"밀양시","비수도권",46,"B"
38080,2020,"밀양시","비수도권",56,"A"
38080,2021,"밀양시","비수도권",59.2,"A"
38060,2008,"사천시","비수도권",53.8,"B"
38060,2009,"사천시","비수도권",49.4,"B"
38060,2010,"사천시","비수도권",43.6,"C"
38060,2011,"사천시","비수도권",37.7,"D"
38060,2012,"사천시","비수도권",38.7,"D"
38060,2013,"사천시","비수도권",38.5,"D"
38060,2014,"사천시","비수도권",40.8,"C"
38060,2015,"사천시","비수도권",39.6,"D"
38060,2016,"사천시","비수도권",42.1,"C"
38060,2017,"사천시","비수도권",35.4,"D"
38060,2018,"사천시","비수도권",44,"C"
38060,2019,"사천시","비수도권",30.5,"D"
38060,2020,"사천시","비수도권",46.1,"B"
38060,2021,"사천시","비수도권",43.5,"C"
38370,2008,"산청군","비수도권",50.4,"B"
38370,2009,"산청군","비수도권",51.1,"B"
38370,2010,"산청군","비수도권",47.2,"B"
38370,2011,"산청군","비수도권",40.9,"C"
38370,2012,"산청군","비수도권",46.9,"B"
38370,2013,"산청군","비수도권",54.9,"B"
38370,2014,"산청군","비수도권",52.2,"B"
38370,2015,"산청군","비수도권",39.5,"D"
38370,2016,"산청군","비수도권",41.3,"C"
38370,2017,"산청군","비수도권",53.8,"B"
38370,2018,"산청군","비수도권",47.1,"B"
38370,2019,"산청군","비수도권",50.8,"B"
38370,2020,"산청군","비수도권",55.3,"A"
38370,2021,"산청군","비수도권",45.1,"B"
38100,2008,"양산시","비수도권",73.1,"A"
38100,2009,"양산시","비수도권",74.9,"A"
38100,2010,"양산시","비수도권",51.8,"B"
38100,2011,"양산시","비수도권",45.8,"B"
38100,2012,"양산시","비수도권",42.1,"C"
38100,2013,"양산시","비수도권",47.2,"B"
38100,2014,"양산시","비수도권",46.6,"B"
38100,2015,"양산시","비수도권",42.4,"C"
38100,2016,"양산시","비수도권",47.7,"B"
38100,2017,"양산시","비수도권",43.7,"C"
38100,2018,"양산시","비수도권",47.4,"B"
38100,2019,"양산시","비수도권",38.4,"D"
38100,2020,"양산시","비수도권",54.5,"B"
38100,2021,"양산시","비수도권",44.5,"C"
38310,2008,"의령군","비수도권",51.9,"B"
38310,2009,"의령군","비수도권",49.6,"B"
38310,2010,"의령군","비수도권",52.9,"B"
38310,2011,"의령군","비수도권",49.2,"B"
38310,2012,"의령군","비수도권",62.2,"A"
38310,2013,"의령군","비수도권",58.5,"A"
38310,2014,"의령군","비수도권",45.8,"B"
38310,2015,"의령군","비수도권",46.4,"B"
38310,2016,"의령군","비수도권",45.6,"B"
38310,2017,"의령군","비수도권",39.5,"D"
38310,2018,"의령군","비수도권",49,"B"
38310,2019,"의령군","비수도권",36,"D"
38310,2020,"의령군","비수도권",50.2,"B"
38310,2021,"의령군","비수도권",54.3,"B"
38030,2008,"진주시","비수도권",57.1,"A"
38030,2009,"진주시","비수도권",44.2,"C"
38030,2010,"진주시","비수도권",40.5,"C"
38030,2011,"진주시","비수도권",41.6,"C"
38030,2012,"진주시","비수도권",38.9,"D"
38030,2013,"진주시","비수도권",45.1,"B"
38030,2014,"진주시","비수도권",40.7,"C"
38030,2015,"진주시","비수도권",40.8,"C"
38030,2016,"진주시","비수도권",42.1,"C"
38030,2017,"진주시","비수도권",45.5,"B"
38030,2018,"진주시","비수도권",42.5,"C"
38030,2019,"진주시","비수도권",46.4,"B"
38030,2020,"진주시","비수도권",51.1,"B"
38030,2021,"진주시","비수도권",44.8,"C"
38330,2008,"창녕군","비수도권",55.9,"A"
38330,2009,"창녕군","비수도권",56.4,"A"
38330,2010,"창녕군","비수도권",45.8,"B"
38330,2011,"창녕군","비수도권",47.5,"B"
38330,2012,"창녕군","비수도권",40.7,"C"
38330,2013,"창녕군","비수도권",42.7,"C"
38330,2014,"창녕군","비수도권",36.4,"D"
38330,2015,"창녕군","비수도권",39,"D"
38330,2016,"창녕군","비수도권",39,"D"
38330,2017,"창녕군","비수도권",51.8,"B"
38330,2018,"창녕군","비수도권",51.6,"B"
38330,2019,"창녕군","비수도권",57.9,"A"
38330,2020,"창녕군","비수도권",70.3,"A"
38330,2021,"창녕군","비수도권",57.9,"A"
38050,2008,"통영시","비수도권",48.5,"B"
38050,2009,"통영시","비수도권",43.1,"C"
38050,2010,"통영시","비수도권",36.8,"D"
38050,2011,"통영시","비수도권",41.3,"C"
38050,2012,"통영시","비수도권",39,"D"
38050,2013,"통영시","비수도권",40.5,"C"
38050,2014,"통영시","비수도권",35.4,"D"
38050,2015,"통영시","비수도권",37.4,"D"
38050,2016,"통영시","비수도권",40.3,"C"
38050,2017,"통영시","비수도권",40.7,"C"
38050,2018,"통영시","비수도권",37.4,"D"
38050,2019,"통영시","비수도권",32.4,"D"
38050,2020,"통영시","비수도권",66.4,"A"
38050,2021,"통영시","비수도권",45.2,"B"
38360,2008,"하동군","비수도권",51.8,"B"
38360,2009,"하동군","비수도권",47.5,"B"
38360,2010,"하동군","비수도권",41.5,"C"
38360,2011,"하동군","비수도권",35.6,"D"
38360,2012,"하동군","비수도권",33.9,"D"
38360,2013,"하동군","비수도권",42.1,"C"
38360,2014,"하동군","비수도권",39.4,"D"
38360,2015,"하동군","비수도권",36.8,"D"
38360,2016,"하동군","비수도권",43.1,"C"
38360,2017,"하동군","비수도권",44.9,"C"
38360,2018,"하동군","비수도권",38.2,"D"
38360,2019,"하동군","비수도권",39.2,"D"
38360,2020,"하동군","비수도권",41.6,"C"
38360,2021,"하동군","비수도권",38,"D"
38320,2008,"함안군","비수도권",51.4,"B"
38320,2009,"함안군","비수도권",53,"B"
38320,2010,"함안군","비수도권",64.5,"A"
38320,2011,"함안군","비수도권",49.6,"B"
38320,2012,"함안군","비수도권",49.9,"B"
38320,2013,"함안군","비수도권",54.1,"B"
38320,2014,"함안군","비수도권",44.7,"C"
38320,2015,"함안군","비수도권",42.5,"C"
38320,2016,"함안군","비수도권",43.5,"C"
38320,2017,"함안군","비수도권",51,"B"
38320,2018,"함안군","비수도권",46.3,"B"
38320,2019,"함안군","비수도권",42.7,"C"
38320,2020,"함안군","비수도권",56.8,"A"
38320,2021,"함안군","비수도권",41.4,"C"
38380,2008,"함양군","비수도권",32.4,"D"
38380,2009,"함양군","비수도권",41.5,"C"
38380,2010,"함양군","비수도권",51.5,"B"
38380,2011,"함양군","비수도권",46.6,"B"
38380,2012,"함양군","비수도권",51.5,"B"
38380,2013,"함양군","비수도권",44.6,"C"
38380,2014,"함양군","비수도권",41.6,"C"
38380,2015,"함양군","비수도권",36.7,"D"
38380,2016,"함양군","비수도권",44.7,"C"
38380,2017,"함양군","비수도권",41.7,"C"
38380,2018,"함양군","비수도권",35.4,"D"
38380,2019,"함양군","비수도권",42.3,"C"
38380,2020,"함양군","비수도권",57.2,"A"
38380,2021,"함양군","비수도권",43.4,"C"
38400,2008,"합천군","비수도권",51.5,"B"
38400,2009,"합천군","비수도권",50,"B"
38400,2010,"합천군","비수도권",47.5,"B"
38400,2011,"합천군","비수도권",52.2,"B"
38400,2012,"합천군","비수도권",49.6,"B"
38400,2013,"합천군","비수도권",45.5,"B"
38400,2014,"합천군","비수도권",45.5,"B"
38400,2015,"합천군","비수도권",44.7,"C"
38400,2016,"합천군","비수도권",37.4,"D"
38400,2017,"합천군","비수도권",48.3,"B"
38400,2018,"합천군","비수도권",34.2,"D"
38400,2019,"합천군","비수도권",43.7,"C"
38400,2020,"합천군","비수도권",42.9,"C"
38400,2021,"합천군","비수도권",42.4,"C"
39020,2008,"서귀포시","비수도권",52.9,"B"
39020,2009,"서귀포시","비수도권",54.6,"B"
39020,2010,"서귀포시","비수도권",48.6,"B"
39020,2011,"서귀포시","비수도권",49.1,"B"
39020,2012,"서귀포시","비수도권",43.2,"C"
39020,2013,"서귀포시","비수도권",39.9,"D"
39020,2014,"서귀포시","비수도권",41,"C"
39020,2015,"서귀포시","비수도권",44.1,"C"
39020,2016,"서귀포시","비수도권",43.4,"C"
39020,2017,"서귀포시","비수도권",45.2,"B"
39020,2018,"서귀포시","비수도권",42.3,"C"
39020,2019,"서귀포시","비수도권",40.2,"C"
39020,2020,"서귀포시","비수도권",55.4,"A"
39020,2021,"서귀포시","비수도권",44.9,"C"
39010,2008,"제주시","비수도권",52.2,"B"
39010,2009,"제주시","비수도권",53.5,"B"
39010,2010,"제주시","비수도권",57.2,"A"
39010,2011,"제주시","비수도권",45.5,"B"
39010,2012,"제주시","비수도권",41,"C"
39010,2013,"제주시","비수도권",45.1,"B"
39010,2014,"제주시","비수도권",41.7,"C"
39010,2015,"제주시","비수도권",50.9,"B"
39010,2016,"제주시","비수도권",45.3,"B"
39010,2017,"제주시","비수도권",46.5,"B"
39010,2018,"제주시","비수도권",41.3,"C"
39010,2019,"제주시","비수도권",41,"C"
39010,2020,"제주시","비수도권",61.3,"A"
39010,2021,"제주시","비수도권",55.1,"A"
